53|393345|Cult of Chucky|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
54|398818|Call Me by Your Name|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|
55|76338|Thor: The Dark World|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
56|294254|Maze Runner: The Scorch Trials|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
57|284052|Doctor Strange|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
58|400710|Flatliners|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|
59|460846|Security|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
60|283366|Miss Peregrine's Home for Peculiar Children|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|
61|99861|Avengers: Age of Ultron|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
62|376658|Love Beats Rhymes|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|
63|258489|The Legend of Tarzan|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
64|206647|Spectre|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
65|484510|Trolls Holiday|0|1|1|1|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|
66|238|The Godfather|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
67|379149|The Foreigner|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
68|290512|The Mountain Between Us|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|
69|209112|Batman v Superman: Dawn of Justice|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
70|135397|Jurassic World|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
71|335988|Transformers: The Last Knight|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
72|278924|Mechanic: Resurrection|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
73|11|Star Wars|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
74|24428|The Avengers|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
75|118340|Guardians of the Galaxy|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
76|122917|The Hobbit: The Battle of the Five Armies|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
77|408268|We Are Not Alone|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
78|98566|Teenage Mutant Ninja Turtles|1|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
79|10195|Thor|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
80|375794|No manches Frida|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
81|396371|Molly's Game|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
82|259316|Fantastic Beasts and Where to Find Them|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
83|440021|Happy Death Day|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
84|50620|The Twilight Saga: Breaking Dawn - Part 2|0|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|
85|87101|Terminator Genisys|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
86|38365|Grown Ups|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
87|19995|Avatar|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
88|91314|Transformers: Age of Extinction|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
89|262500|Insurgent|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
90|454699|Happy Family|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
91|369192|Battle of the Sexes|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|
92|325133|Neighbors 2: Sorority Rising|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
93|93456|Despicable Me 2|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
94|150540|Inside Out|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|
95|205596|The Imitation Game|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|
96|119450|Dawn of the Planet of the Apes|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|
97|312221|Creed|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
98|680|Pulp Fiction|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
99|228150|Fury|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|
100|297762|Wonder Woman|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
101|109445|Frozen|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
102|68726|Pacific Rim|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
103|550|Fight Club|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
104|281957|The Revenant|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|
105|671|Harry Potter and the Philosopher's Stone|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
106|335777|The Nut Job 2: Nutty by Nature|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
107|12445|Harry Potter and the Deathly Hallows: Part 2|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
108|168259|Furious 7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
109|157336|Interstellar|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|
110|417870|Girls Trip|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
111|22|Pirates of the Caribbean: The Curse of the Black Pearl|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
112|485415|Day of the Dead: Bloodline|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
113|118|Charlie and the Chocolate Factory|0|1|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|
114|24021|The Twilight Saga: Eclipse|0|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|
115|345938|The Shack|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|
116|166426|Pirates of the Caribbean: Dead Men Tell No Tales|1|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
117|449755|Christmas Inheritance|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
118|269149|Zootopia|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
119|210577|Gone Girl|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|
120|8587|The Lion King|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|
121|274857|King Arthur: Legend of the Sword|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|
122|389015|I, Tonya|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
123|315837|Ghost in the Shell|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
124|68721|Iron Man 3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
125|419430|Get Out|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|
126|351339|Anthropoid|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|
127|137113|Edge of Tomorrow|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
128|417320|Descendants 2|1|1|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|
129|120|The Lord of the Rings: The Fellowship of the Ring|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
130|198184|Chappie|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
131|415214|Operation Mekong|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
132|158852|Tomorrowland|0|1|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|
133|72105|Ted|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
134|129|Spirited Away|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
135|75656|Now You See Me|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
136|50619|The Twilight Saga: Breaking Dawn - Part 1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|
137|106646|The Wolf of Wall Street|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
138|397243|The Autopsy of Jane Doe|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|
139|1726|Iron Man|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
140|293660|Deadpool|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
141|49521|Man of Steel|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
142|102651|Maleficent|1|1|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|
143|240|The Godfather: Part II|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
144|372058|Your Name.|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|
145|121|The Lord of the Rings: The Two Towers|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
146|8966|Twilight|0|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|
147|287424|Maggie|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
148|12|Finding Nemo|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
149|397837|Before I Fall|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|
150|194662|Birdman|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
151|68718|Django Unchained|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|
152|337170|American Made|1|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
153|27205|Inception|1|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|
154|122|The Lord of the Rings: The Return of the King|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
155|156022|The Equalizer|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
156|399170|Logan Lucky|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
157|672|Harry Potter and the Chamber of Secrets|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
158|76757|Jupiter Ascending|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
159|35|The Simpsons Movie|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
160|18785|The Hangover|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
161|127585|X-Men: Days of Future Past|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
162|158015|The Purge|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|
163|140607|Star Wars: The Force Awakens|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|
164|278|The Shawshank Redemption|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
165|109439|The Hangover Part III|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
166|267935|The BFG|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
167|150689|Cinderella|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|
168|138843|The Conjuring|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
169|102899|Ant-Man|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
170|184345|A Haunted House 2|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
171|427900|Home Again|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
172|18239|The Twilight Saga: New Moon|0|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|
173|39513|Paul|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
174|242582|Nightcrawler|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|
175|313369|La La Land|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|
176|424998|The Case for Christ|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
177|16869|Inglourious Basterds|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|
178|272|Batman Begins|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
179|399404|Darkest Hour|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|
180|121856|Assassin's Creed|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
181|76341|Mad Max: Fury Road|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
182|49051|The Hobbit: An Unexpected Journey|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
183|10138|Iron Man 2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
184|72190|World War Z|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|
185|557|Spider-Man|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
186|49026|The Dark Knight Rises|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|
187|44943|Battle: Los Angeles|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
188|381283|mother!|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|
189|307081|Southpaw|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
190|98|Gladiator|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
191|1930|The Amazing Spider-Man|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
192|341013|Atomic Blonde|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|
193|244786|Whiplash|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
194|9806|The Incredibles|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
195|675|Harry Potter and the Order of the Phoenix|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|
196|260346|Taken 3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
197|68724|Elysium|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|
198|271110|Captain America: Civil War|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
199|1865|Pirates of the Caribbean: On Stranger Tides|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
200|381288|Split|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
201|455043|God of War|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
202|373314|Misconduct|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|
203|105|Back to the Future|0|1|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|
204|59859|Kick-Ass 2|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
205|452507|1922|0|0|0|0|1|0|1|0|0|0|1|0|1|0|0|0|1|0|0|
206|559|Spider-Man 3|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
207|47933|Independence Day: Resurgence|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
208|270303|It Follows|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
209|862|Toy Story|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
210|324552|John Wick: Chapter 2|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
211|195590|Collide|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
212|694|The Shining|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
213|257785|Tulip Fever|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|
214|293167|Kong: Skull Island|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
215|12444|Harry Potter and the Deathly Hallows: Part 1|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
216|14160|Up|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
217|61791|Rise of the Planet of the Apes|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|
218|176|Saw|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|
219|8871|How the Grinch Stole Christmas|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
220|401513|Attraction|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|
221|397422|Rough Night|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
222|585|Monsters, Inc.|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
223|58|Pirates of the Caribbean: Dead Man's Chest|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
224|591|The Da Vinci Code|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|
225|310|Bruce Almighty|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
226|440597|Wish Upon|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|
227|18823|Clash of the Titans|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
228|396535|Train to Busan|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|
229|360365|Tini: The New Life of Violetta|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|
230|285|Pirates of the Caribbean: At World's End|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|
231|188924|Atomica|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
232|77338|The Intouchables|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
233|189|Sin City: A Dame to Kill For|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
234|637|Life Is Beautiful|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
235|45243|The Hangover Part II|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
236|27578|The Expendables|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
237|920|Cars|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
238|49017|Dracula Untold|1|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|1|0|
239|324786|Hacksaw Ridge|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|
240|131634|The Hunger Games: Mockingjay - Part 2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
241|100402|Captain America: The Winter Soldier|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|
242|387426|Okja|0|1|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|
243|10193|Toy Story 3|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
244|347126|God's Not Dead 2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
245|76163|The Expendables 2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
246|1593|Night at the Museum|1|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
247|227159|Horrible Bosses 2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
248|767|Harry Potter and the Half-Blood Prince|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|
249|126889|Alien: Covenant|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|
250|280|Terminator 2: Judgment Day|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|
251|392044|Murder on the Orient Express|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|
252|20352|Despicable Me|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
253|1366|Rocky|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
254|510|One Flew Over the Cuckoo's Nest|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
255|268531|Captain Underpants: The First Epic Movie|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
256|18|The Fifth Element|1|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|
257|340270|The Healer|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|
258|184315|Hercules|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
259|950|Ice Age: The Meltdown|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|
260|37724|Skyfall|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
